category,show_title,week,category2,year,url,url2,url3,url4
m,irish_wish,2024-03-24,tv,2024,https://www.rottentomatoes.com/m/irish_wish_2024,https://www.rottentomatoes.com/m/irish_wish,https://www.rottentomatoes.com/tv/irish_wish_2024,https://www.rottentomatoes.com/tv/irish_wish
m,damsel,2024-03-24,tv,2024,https://www.rottentomatoes.com/m/damsel_2024,https://www.rottentomatoes.com/m/damsel,https://www.rottentomatoes.com/tv/damsel_2024,https://www.rottentomatoes.com/tv/damsel
m,ford_v_ferrari,2024-03-24,tv,2024,https://www.rottentomatoes.com/m/ford_v_ferrari_2024,https://www.rottentomatoes.com/m/ford_v_ferrari,https://www.rottentomatoes.com/tv/ford_v_ferrari_2024,https://www.rottentomatoes.com/tv/ford_v_ferrari
m,the_casagrandes_movie,2024-03-24,tv,2024,https://www.rottentomatoes.com/m/the_casagrandes_movie_2024,https://www.rottentomatoes.com/m/the_casagrandes_movie,https://www.rottentomatoes.com/tv/the_casagrandes_movie_2024,https://www.rottentomatoes.com/tv/the_casagrandes_movie
m,hellboy,2024-03-24,tv,2024,https://www.rottentomatoes.com/m/hellboy_2024,https://www.rottentomatoes.com/m/hellboy,https://www.rottentomatoes.com/tv/hellboy_2024,https://www.rottentomatoes.com/tv/hellboy
m,shirley,2024-03-24,tv,2024,https://www.rottentomatoes.com/m/shirley_2024,https://www.rottentomatoes.com/m/shirley,https://www.rottentomatoes.com/tv/shirley_2024,https://www.rottentomatoes.com/tv/shirley
m,the_super_mario_bros_movie,2024-03-24,tv,2024,https://www.rottentomatoes.com/m/the_super_mario_bros_movie_2024,https://www.rottentomatoes.com/m/the_super_mario_bros_movie,https://www.rottentomatoes.com/tv/the_super_mario_bros_movie_2024,https://www.rottentomatoes.com/tv/the_super_mario_bros_movie
m,top_gun_maverick,2024-03-24,tv,2024,https://www.rottentomatoes.com/m/top_gun_maverick_2024,https://www.rottentomatoes.com/m/top_gun_maverick,https://www.rottentomatoes.com/tv/top_gun_maverick_2024,https://www.rottentomatoes.com/tv/top_gun_maverick
m,black_adam,2024-03-24,tv,2024,https://www.rottentomatoes.com/m/black_adam_2024,https://www.rottentomatoes.com/m/black_adam,https://www.rottentomatoes.com/tv/black_adam_2024,https://www.rottentomatoes.com/tv/black_adam
tv,cat_dog,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/cat_dog_2024,https://www.rottentomatoes.com/tv/cat_dog,https://www.rottentomatoes.com/m/cat_dog_2024,https://www.rottentomatoes.com/m/cat_dog
tv,art_of_love,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/art_of_love_2024,https://www.rottentomatoes.com/tv/art_of_love,https://www.rottentomatoes.com/m/art_of_love_2024,https://www.rottentomatoes.com/m/art_of_love
tv,fighter,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/fighter_2024,https://www.rottentomatoes.com/tv/fighter,https://www.rottentomatoes.com/m/fighter_2024,https://www.rottentomatoes.com/m/fighter
tv,murder_mubarak,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/murder_mubarak_2024,https://www.rottentomatoes.com/tv/murder_mubarak,https://www.rottentomatoes.com/m/murder_mubarak_2024,https://www.rottentomatoes.com/m/murder_mubarak
tv,girls_to_buy,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/girls_to_buy_2024,https://www.rottentomatoes.com/tv/girls_to_buy,https://www.rottentomatoes.com/m/girls_to_buy_2024,https://www.rottentomatoes.com/m/girls_to_buy
tv,society_of_the_snow,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/society_of_the_snow_2024,https://www.rottentomatoes.com/tv/society_of_the_snow,https://www.rottentomatoes.com/m/society_of_the_snow_2024,https://www.rottentomatoes.com/m/society_of_the_snow
tv,my_name_is_vendetta,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/my_name_is_vendetta_2024,https://www.rottentomatoes.com/tv/my_name_is_vendetta,https://www.rottentomatoes.com/m/my_name_is_vendetta_2024,https://www.rottentomatoes.com/m/my_name_is_vendetta
tv,through_my_window_3_looking_at_you,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/through_my_window_3_looking_at_you_2024,https://www.rottentomatoes.com/tv/through_my_window_3_looking_at_you,https://www.rottentomatoes.com/m/through_my_window_3_looking_at_you_2024,https://www.rottentomatoes.com/m/through_my_window_3_looking_at_you
tv,the_abyss,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/the_abyss_2024,https://www.rottentomatoes.com/tv/the_abyss,https://www.rottentomatoes.com/m/the_abyss_2024,https://www.rottentomatoes.com/m/the_abyss
tv,24_hours_with_gaspar,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/24_hours_with_gaspar_2024,https://www.rottentomatoes.com/tv/24_hours_with_gaspar,https://www.rottentomatoes.com/m/24_hours_with_gaspar_2024,https://www.rottentomatoes.com/m/24_hours_with_gaspar
tv,3_body_problem,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/3_body_problem_2024,https://www.rottentomatoes.com/tv/3_body_problem,https://www.rottentomatoes.com/m/3_body_problem_2024,https://www.rottentomatoes.com/m/3_body_problem
tv,homicide,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/homicide_2024,https://www.rottentomatoes.com/tv/homicide,https://www.rottentomatoes.com/m/homicide_2024,https://www.rottentomatoes.com/m/homicide
tv,avatar_the_last_airbender,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/avatar_the_last_airbender_2024,https://www.rottentomatoes.com/tv/avatar_the_last_airbender,https://www.rottentomatoes.com/m/avatar_the_last_airbender_2024,https://www.rottentomatoes.com/m/avatar_the_last_airbender
tv,hot_wheels_lets_race,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/hot_wheels_lets_race_2024,https://www.rottentomatoes.com/tv/hot_wheels_lets_race,https://www.rottentomatoes.com/m/hot_wheels_lets_race_2024,https://www.rottentomatoes.com/m/hot_wheels_lets_race
tv,monk,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/monk_2024,https://www.rottentomatoes.com/tv/monk,https://www.rottentomatoes.com/m/monk_2024,https://www.rottentomatoes.com/m/monk
tv,turning_point_the_bomb_and_the_cold_war,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/turning_point_the_bomb_and_the_cold_war_2024,https://www.rottentomatoes.com/tv/turning_point_the_bomb_and_the_cold_war,https://www.rottentomatoes.com/m/turning_point_the_bomb_and_the_cold_war_2024,https://www.rottentomatoes.com/m/turning_point_the_bomb_and_the_cold_war
tv,the_program_cons_cults_and_kidnapping,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/the_program_cons_cults_and_kidnapping_2024,https://www.rottentomatoes.com/tv/the_program_cons_cults_and_kidnapping,https://www.rottentomatoes.com/m/the_program_cons_cults_and_kidnapping_2024,https://www.rottentomatoes.com/m/the_program_cons_cults_and_kidnapping
tv,fool_me_once,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/fool_me_once_2024,https://www.rottentomatoes.com/tv/fool_me_once,https://www.rottentomatoes.com/m/fool_me_once_2024,https://www.rottentomatoes.com/m/fool_me_once
tv,one_day,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/one_day_2024,https://www.rottentomatoes.com/tv/one_day,https://www.rottentomatoes.com/m/one_day_2024,https://www.rottentomatoes.com/m/one_day
tv,physical_100,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/physical_100_2024,https://www.rottentomatoes.com/tv/physical_100,https://www.rottentomatoes.com/m/physical_100_2024,https://www.rottentomatoes.com/m/physical_100
tv,bandidos,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/bandidos_2024,https://www.rottentomatoes.com/tv/bandidos,https://www.rottentomatoes.com/m/bandidos_2024,https://www.rottentomatoes.com/m/bandidos
tv,iron_reign,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/iron_reign_2024,https://www.rottentomatoes.com/tv/iron_reign,https://www.rottentomatoes.com/m/iron_reign_2024,https://www.rottentomatoes.com/m/iron_reign
tv,queen_of_tears,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/queen_of_tears_2024,https://www.rottentomatoes.com/tv/queen_of_tears,https://www.rottentomatoes.com/m/queen_of_tears_2024,https://www.rottentomatoes.com/m/queen_of_tears
tv,the_signal,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/the_signal_2024,https://www.rottentomatoes.com/tv/the_signal,https://www.rottentomatoes.com/m/the_signal_2024,https://www.rottentomatoes.com/m/the_signal
tv,the_outreau_case_a_french_nightmare,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/the_outreau_case_a_french_nightmare_2024,https://www.rottentomatoes.com/tv/the_outreau_case_a_french_nightmare,https://www.rottentomatoes.com/m/the_outreau_case_a_french_nightmare_2024,https://www.rottentomatoes.com/m/the_outreau_case_a_french_nightmare
tv,furies,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/furies_2024,https://www.rottentomatoes.com/tv/furies,https://www.rottentomatoes.com/m/furies_2024,https://www.rottentomatoes.com/m/furies
tv,doctor_slump,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/doctor_slump_2024,https://www.rottentomatoes.com/tv/doctor_slump,https://www.rottentomatoes.com/m/doctor_slump_2024,https://www.rottentomatoes.com/m/doctor_slump
tv,chicken_nugget,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/chicken_nugget_2024,https://www.rottentomatoes.com/tv/chicken_nugget,https://www.rottentomatoes.com/m/chicken_nugget_2024,https://www.rottentomatoes.com/m/chicken_nugget
m,alone,2024-03-17,tv,2024,https://www.rottentomatoes.com/m/alone_2024,https://www.rottentomatoes.com/m/alone,https://www.rottentomatoes.com/tv/alone_2024,https://www.rottentomatoes.com/tv/alone
m,code_8_part_ii,2024-03-17,tv,2024,https://www.rottentomatoes.com/m/code_8_part_ii_2024,https://www.rottentomatoes.com/m/code_8_part_ii,https://www.rottentomatoes.com/tv/code_8_part_ii_2024,https://www.rottentomatoes.com/tv/code_8_part_ii
m,noah,2024-03-17,tv,2024,https://www.rottentomatoes.com/m/noah_2024,https://www.rottentomatoes.com/m/noah,https://www.rottentomatoes.com/tv/noah_2024,https://www.rottentomatoes.com/tv/noah
m,the_backup_plan,2024-03-17,tv,2024,https://www.rottentomatoes.com/m/the_backup_plan_2024,https://www.rottentomatoes.com/m/the_backup_plan,https://www.rottentomatoes.com/tv/the_backup_plan_2024,https://www.rottentomatoes.com/tv/the_backup_plan
m,spaceman,2024-03-17,tv,2024,https://www.rottentomatoes.com/m/spaceman_2024,https://www.rottentomatoes.com/m/spaceman,https://www.rottentomatoes.com/tv/spaceman_2024,https://www.rottentomatoes.com/tv/spaceman
m,turbo,2024-03-17,tv,2024,https://www.rottentomatoes.com/m/turbo_2024,https://www.rottentomatoes.com/m/turbo,https://www.rottentomatoes.com/tv/turbo_2024,https://www.rottentomatoes.com/tv/turbo
tv,anweshippin_kandethum,2024-03-17,m,2024,https://www.rottentomatoes.com/tv/anweshippin_kandethum_2024,https://www.rottentomatoes.com/tv/anweshippin_kandethum,https://www.rottentomatoes.com/m/anweshippin_kandethum_2024,https://www.rottentomatoes.com/m/anweshippin_kandethum
tv,my_name_is_loh_kiwan,2024-03-17,m,2024,https://www.rottentomatoes.com/tv/my_name_is_loh_kiwan_2024,https://www.rottentomatoes.com/tv/my_name_is_loh_kiwan,https://www.rottentomatoes.com/m/my_name_is_loh_kiwan_2024,https://www.rottentomatoes.com/m/my_name_is_loh_kiwan
tv,merry_christmas_hindi,2024-03-17,m,2024,https://www.rottentomatoes.com/tv/merry_christmas_hindi_2024,https://www.rottentomatoes.com/tv/merry_christmas_hindi,https://www.rottentomatoes.com/m/merry_christmas_hindi_2024,https://www.rottentomatoes.com/m/merry_christmas_hindi
tv,to_kill_a_tiger,2024-03-17,m,2024,https://www.rottentomatoes.com/tv/to_kill_a_tiger_2024,https://www.rottentomatoes.com/tv/to_kill_a_tiger,https://www.rottentomatoes.com/m/to_kill_a_tiger_2024,https://www.rottentomatoes.com/m/to_kill_a_tiger
tv,the_pig_the_snake_and_the_pigeon,2024-03-17,m,2024,https://www.rottentomatoes.com/tv/the_pig_the_snake_and_the_pigeon_2024,https://www.rottentomatoes.com/tv/the_pig_the_snake_and_the_pigeon,https://www.rottentomatoes.com/m/the_pig_the_snake_and_the_pigeon_2024,https://www.rottentomatoes.com/m/the_pig_the_snake_and_the_pigeon
tv,love_is_blind,2024-03-17,m,2024,https://www.rottentomatoes.com/tv/love_is_blind_2024,https://www.rottentomatoes.com/tv/love_is_blind,https://www.rottentomatoes.com/m/love_is_blind_2024,https://www.rottentomatoes.com/m/love_is_blind
tv,blown_away,2024-03-17,m,2024,https://www.rottentomatoes.com/tv/blown_away_2024,https://www.rottentomatoes.com/tv/blown_away,https://www.rottentomatoes.com/m/blown_away_2024,https://www.rottentomatoes.com/m/blown_away
tv,steve_trevino_simple_man,2024-03-17,m,2024,https://www.rottentomatoes.com/tv/steve_trevino_simple_man_2024,https://www.rottentomatoes.com/tv/steve_trevino_simple_man,https://www.rottentomatoes.com/m/steve_trevino_simple_man_2024,https://www.rottentomatoes.com/m/steve_trevino_simple_man
tv,resident_alien,2024-03-17,m,2024,https://www.rottentomatoes.com/tv/resident_alien_2024,https://www.rottentomatoes.com/tv/resident_alien,https://www.rottentomatoes.com/m/resident_alien_2024,https://www.rottentomatoes.com/m/resident_alien
tv,supersex,2024-03-17,m,2024,https://www.rottentomatoes.com/tv/supersex_2024,https://www.rottentomatoes.com/tv/supersex,https://www.rottentomatoes.com/m/supersex_2024,https://www.rottentomatoes.com/m/supersex
tv,wrong_side_of_the_tracks,2024-03-17,m,2024,https://www.rottentomatoes.com/tv/wrong_side_of_the_tracks_2024,https://www.rottentomatoes.com/tv/wrong_side_of_the_tracks,https://www.rottentomatoes.com/m/wrong_side_of_the_tracks_2024,https://www.rottentomatoes.com/m/wrong_side_of_the_tracks
m,code_8,2024-03-10,tv,2024,https://www.rottentomatoes.com/m/code_8_2024,https://www.rottentomatoes.com/m/code_8,https://www.rottentomatoes.com/tv/code_8_2024,https://www.rottentomatoes.com/tv/code_8
m,mea_culpa,2024-03-10,tv,2024,https://www.rottentomatoes.com/m/mea_culpa_2024,https://www.rottentomatoes.com/m/mea_culpa,https://www.rottentomatoes.com/tv/mea_culpa_2024,https://www.rottentomatoes.com/tv/mea_culpa
m,despicable_me_3,2024-03-10,tv,2024,https://www.rottentomatoes.com/m/despicable_me_3_2024,https://www.rottentomatoes.com/m/despicable_me_3,https://www.rottentomatoes.com/tv/despicable_me_3_2024,https://www.rottentomatoes.com/tv/despicable_me_3
m,minions,2024-03-10,tv,2024,https://www.rottentomatoes.com/m/minions_2024,https://www.rottentomatoes.com/m/minions,https://www.rottentomatoes.com/tv/minions_2024,https://www.rottentomatoes.com/tv/minions
m,dr_seuss_the_grinch,2024-03-10,tv,2024,https://www.rottentomatoes.com/m/dr_seuss_the_grinch_2024,https://www.rottentomatoes.com/m/dr_seuss_the_grinch,https://www.rottentomatoes.com/tv/dr_seuss_the_grinch_2024,https://www.rottentomatoes.com/tv/dr_seuss_the_grinch
tv,you_are_not_alone_fighting_the_wolf_pack,2024-03-10,m,2024,https://www.rottentomatoes.com/tv/you_are_not_alone_fighting_the_wolf_pack_2024,https://www.rottentomatoes.com/tv/you_are_not_alone_fighting_the_wolf_pack,https://www.rottentomatoes.com/m/you_are_not_alone_fighting_the_wolf_pack_2024,https://www.rottentomatoes.com/m/you_are_not_alone_fighting_the_wolf_pack
tv,simon,2024-03-10,m,2024,https://www.rottentomatoes.com/tv/simon_2024,https://www.rottentomatoes.com/tv/simon,https://www.rottentomatoes.com/m/simon_2024,https://www.rottentomatoes.com/m/simon
tv,the_parades,2024-03-10,m,2024,https://www.rottentomatoes.com/tv/the_parades_2024,https://www.rottentomatoes.com/tv/the_parades,https://www.rottentomatoes.com/m/the_parades_2024,https://www.rottentomatoes.com/m/the_parades
tv,american_conspiracy_the_octopus_murders,2024-03-10,m,2024,https://www.rottentomatoes.com/tv/american_conspiracy_the_octopus_murders_2024,https://www.rottentomatoes.com/tv/american_conspiracy_the_octopus_murders,https://www.rottentomatoes.com/m/american_conspiracy_the_octopus_murders_2024,https://www.rottentomatoes.com/m/american_conspiracy_the_octopus_murders
tv,blood_water,2024-03-10,m,2024,https://www.rottentomatoes.com/tv/blood_water_2024,https://www.rottentomatoes.com/tv/blood_water,https://www.rottentomatoes.com/m/blood_water_2024,https://www.rottentomatoes.com/m/blood_water
tv,the_tourist,2024-03-10,m,2024,https://www.rottentomatoes.com/tv/the_tourist_2024,https://www.rottentomatoes.com/tv/the_tourist,https://www.rottentomatoes.com/m/the_tourist_2024,https://www.rottentomatoes.com/m/the_tourist
tv,maamla_legal_hai,2024-03-10,m,2024,https://www.rottentomatoes.com/tv/maamla_legal_hai_2024,https://www.rottentomatoes.com/tv/maamla_legal_hai,https://www.rottentomatoes.com/m/maamla_legal_hai_2024,https://www.rottentomatoes.com/m/maamla_legal_hai
tv,house_of_ninjas,2024-03-10,m,2024,https://www.rottentomatoes.com/tv/house_of_ninjas_2024,https://www.rottentomatoes.com/tv/house_of_ninjas,https://www.rottentomatoes.com/m/house_of_ninjas_2024,https://www.rottentomatoes.com/m/house_of_ninjas
m,ruby_gillman_teenage_kraken,2024-03-03,tv,2024,https://www.rottentomatoes.com/m/ruby_gillman_teenage_kraken_2024,https://www.rottentomatoes.com/m/ruby_gillman_teenage_kraken,https://www.rottentomatoes.com/tv/ruby_gillman_teenage_kraken_2024,https://www.rottentomatoes.com/tv/ruby_gillman_teenage_kraken
m,dune,2024-03-03,tv,2024,https://www.rottentomatoes.com/m/dune_2024,https://www.rottentomatoes.com/m/dune,https://www.rottentomatoes.com/tv/dune_2024,https://www.rottentomatoes.com/tv/dune
m,ballerina,2024-03-03,tv,2024,https://www.rottentomatoes.com/m/ballerina_2024,https://www.rottentomatoes.com/m/ballerina,https://www.rottentomatoes.com/tv/ballerina_2024,https://www.rottentomatoes.com/tv/ballerina
tv,through_my_window_2_across_the_sea,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/through_my_window_2_across_the_sea_2024,https://www.rottentomatoes.com/tv/through_my_window_2_across_the_sea,https://www.rottentomatoes.com/m/through_my_window_2_across_the_sea_2024,https://www.rottentomatoes.com/m/through_my_window_2_across_the_sea
tv,through_my_window,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/through_my_window_2024,https://www.rottentomatoes.com/tv/through_my_window,https://www.rottentomatoes.com/m/through_my_window_2024,https://www.rottentomatoes.com/m/through_my_window
tv,there_is_a_whatif,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/there_is_a_whatif_2024,https://www.rottentomatoes.com/tv/there_is_a_whatif,https://www.rottentomatoes.com/m/there_is_a_whatif_2024,https://www.rottentomatoes.com/m/there_is_a_whatif
tv,dunki,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/dunki_2024,https://www.rottentomatoes.com/tv/dunki,https://www.rottentomatoes.com/m/dunki_2024,https://www.rottentomatoes.com/m/dunki
tv,como_si_fuera_la_primera_vez,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/como_si_fuera_la_primera_vez_2024,https://www.rottentomatoes.com/tv/como_si_fuera_la_primera_vez,https://www.rottentomatoes.com/m/como_si_fuera_la_primera_vez_2024,https://www.rottentomatoes.com/m/como_si_fuera_la_primera_vez
tv,can_i_tell_you_a_secret,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/can_i_tell_you_a_secret_2024,https://www.rottentomatoes.com/tv/can_i_tell_you_a_secret,https://www.rottentomatoes.com/m/can_i_tell_you_a_secret_2024,https://www.rottentomatoes.com/m/can_i_tell_you_a_secret
tv,the_indrani_mukerjea_story_buried_truth,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/the_indrani_mukerjea_story_buried_truth_2024,https://www.rottentomatoes.com/tv/the_indrani_mukerjea_story_buried_truth,https://www.rottentomatoes.com/m/the_indrani_mukerjea_story_buried_truth_2024,https://www.rottentomatoes.com/m/the_indrani_mukerjea_story_buried_truth
tv,griselda,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/griselda_2024,https://www.rottentomatoes.com/tv/griselda,https://www.rottentomatoes.com/m/griselda_2024,https://www.rottentomatoes.com/m/griselda
tv,ready_set_love,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/ready_set_love_2024,https://www.rottentomatoes.com/tv/ready_set_love,https://www.rottentomatoes.com/m/ready_set_love_2024,https://www.rottentomatoes.com/m/ready_set_love
tv,a_killer_paradox,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/a_killer_paradox_2024,https://www.rottentomatoes.com/tv/a_killer_paradox,https://www.rottentomatoes.com/m/a_killer_paradox_2024,https://www.rottentomatoes.com/m/a_killer_paradox
tv,alrawabi_school_for_girls,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/alrawabi_school_for_girls_2024,https://www.rottentomatoes.com/tv/alrawabi_school_for_girls,https://www.rottentomatoes.com/m/alrawabi_school_for_girls_2024,https://www.rottentomatoes.com/m/alrawabi_school_for_girls
tv,the_mire,2024-03-03,m,2024,https://www.rottentomatoes.com/tv/the_mire_2024,https://www.rottentomatoes.com/tv/the_mire,https://www.rottentomatoes.com/m/the_mire_2024,https://www.rottentomatoes.com/m/the_mire
m,players,2024-02-25,tv,2024,https://www.rottentomatoes.com/m/players_2024,https://www.rottentomatoes.com/m/players,https://www.rottentomatoes.com/tv/players_2024,https://www.rottentomatoes.com/tv/players
m,einstein_and_the_bomb,2024-02-25,tv,2024,https://www.rottentomatoes.com/m/einstein_and_the_bomb_2024,https://www.rottentomatoes.com/m/einstein_and_the_bomb,https://www.rottentomatoes.com/tv/einstein_and_the_bomb_2024,https://www.rottentomatoes.com/tv/einstein_and_the_bomb
m,lover_stalker_killer,2024-02-25,tv,2024,https://www.rottentomatoes.com/m/lover_stalker_killer_2024,https://www.rottentomatoes.com/m/lover_stalker_killer,https://www.rottentomatoes.com/tv/lover_stalker_killer_2024,https://www.rottentomatoes.com/tv/lover_stalker_killer
m,thanksgiving,2024-02-25,tv,2024,https://www.rottentomatoes.com/m/thanksgiving_2024,https://www.rottentomatoes.com/m/thanksgiving,https://www.rottentomatoes.com/tv/thanksgiving_2024,https://www.rottentomatoes.com/tv/thanksgiving
m,orion_and_the_dark,2024-02-25,tv,2024,https://www.rottentomatoes.com/m/orion_and_the_dark_2024,https://www.rottentomatoes.com/m/orion_and_the_dark,https://www.rottentomatoes.com/tv/orion_and_the_dark_2024,https://www.rottentomatoes.com/tv/orion_and_the_dark
m,crossroads,2024-02-25,tv,2024,https://www.rottentomatoes.com/m/crossroads_2024,https://www.rottentomatoes.com/m/crossroads,https://www.rottentomatoes.com/tv/crossroads_2024,https://www.rottentomatoes.com/tv/crossroads
tv,kill_me_if_you_dare,2024-02-25,m,2024,https://www.rottentomatoes.com/tv/kill_me_if_you_dare_2024,https://www.rottentomatoes.com/tv/kill_me_if_you_dare,https://www.rottentomatoes.com/m/kill_me_if_you_dare_2024,https://www.rottentomatoes.com/m/kill_me_if_you_dare
tv,bhakshak,2024-02-25,m,2024,https://www.rottentomatoes.com/tv/bhakshak_2024,https://www.rottentomatoes.com/tv/bhakshak,https://www.rottentomatoes.com/m/bhakshak_2024,https://www.rottentomatoes.com/m/bhakshak
tv,ashes,2024-02-25,m,2024,https://www.rottentomatoes.com/tv/ashes_2024,https://www.rottentomatoes.com/tv/ashes,https://www.rottentomatoes.com/m/ashes_2024,https://www.rottentomatoes.com/m/ashes
tv,the_heartbreak_agency,2024-02-25,m,2024,https://www.rottentomatoes.com/tv/the_heartbreak_agency_2024,https://www.rottentomatoes.com/tv/the_heartbreak_agency,https://www.rottentomatoes.com/m/the_heartbreak_agency_2024,https://www.rottentomatoes.com/m/the_heartbreak_agency
tv,mike_epps_ready_to_sell_out,2024-02-25,m,2024,https://www.rottentomatoes.com/tv/mike_epps_ready_to_sell_out_2024,https://www.rottentomatoes.com/tv/mike_epps_ready_to_sell_out,https://www.rottentomatoes.com/m/mike_epps_ready_to_sell_out_2024,https://www.rottentomatoes.com/m/mike_epps_ready_to_sell_out
tv,good_morning_veronica,2024-02-25,m,2024,https://www.rottentomatoes.com/tv/good_morning_veronica_2024,https://www.rottentomatoes.com/tv/good_morning_veronica,https://www.rottentomatoes.com/m/good_morning_veronica_2024,https://www.rottentomatoes.com/m/good_morning_veronica
tv,alpha_males,2024-02-25,m,2024,https://www.rottentomatoes.com/tv/alpha_males_2024,https://www.rottentomatoes.com/tv/alpha_males,https://www.rottentomatoes.com/m/alpha_males_2024,https://www.rottentomatoes.com/m/alpha_males
tv,luz_the_light_of_the_heart,2024-02-25,m,2024,https://www.rottentomatoes.com/tv/luz_the_light_of_the_heart_2024,https://www.rottentomatoes.com/tv/luz_the_light_of_the_heart,https://www.rottentomatoes.com/m/luz_the_light_of_the_heart_2024,https://www.rottentomatoes.com/m/luz_the_light_of_the_heart
m,despicable_me_2,2024-02-18,tv,2024,https://www.rottentomatoes.com/m/despicable_me_2_2024,https://www.rottentomatoes.com/m/despicable_me_2,https://www.rottentomatoes.com/tv/despicable_me_2_2024,https://www.rottentomatoes.com/tv/despicable_me_2
m,despicable_me,2024-02-18,tv,2024,https://www.rottentomatoes.com/m/despicable_me_2024,https://www.rottentomatoes.com/m/despicable_me,https://www.rottentomatoes.com/tv/despicable_me_2024,https://www.rottentomatoes.com/tv/despicable_me
m,american_assassin,2024-02-18,tv,2024,https://www.rottentomatoes.com/m/american_assassin_2024,https://www.rottentomatoes.com/m/american_assassin,https://www.rottentomatoes.com/tv/american_assassin_2024,https://www.rottentomatoes.com/tv/american_assassin
m,the_devil_wears_prada,2024-02-18,tv,2024,https://www.rottentomatoes.com/m/the_devil_wears_prada_2024,https://www.rottentomatoes.com/m/the_devil_wears_prada,https://www.rottentomatoes.com/tv/the_devil_wears_prada_2024,https://www.rottentomatoes.com/tv/the_devil_wears_prada
tv,badland_hunters,2024-02-18,m,2024,https://www.rottentomatoes.com/tv/badland_hunters_2024,https://www.rottentomatoes.com/tv/badland_hunters,https://www.rottentomatoes.com/m/badland_hunters_2024,https://www.rottentomatoes.com/m/badland_hunters
tv,guntur_kaaram_hindi,2024-02-18,m,2024,https://www.rottentomatoes.com/tv/guntur_kaaram_hindi_2024,https://www.rottentomatoes.com/tv/guntur_kaaram_hindi,https://www.rottentomatoes.com/m/guntur_kaaram_hindi_2024,https://www.rottentomatoes.com/m/guntur_kaaram_hindi
tv,lost_in_the_night,2024-02-18,m,2024,https://www.rottentomatoes.com/tv/lost_in_the_night_2024,https://www.rottentomatoes.com/tv/lost_in_the_night,https://www.rottentomatoes.com/m/lost_in_the_night_2024,https://www.rottentomatoes.com/m/lost_in_the_night
tv,sweet_family,2024-02-18,m,2024,https://www.rottentomatoes.com/tv/sweet_family_2024,https://www.rottentomatoes.com/tv/sweet_family,https://www.rottentomatoes.com/m/sweet_family_2024,https://www.rottentomatoes.com/m/sweet_family
tv,taylor_tomlinson_have_it_all,2024-02-18,m,2024,https://www.rottentomatoes.com/tv/taylor_tomlinson_have_it_all_2024,https://www.rottentomatoes.com/tv/taylor_tomlinson_have_it_all,https://www.rottentomatoes.com/m/taylor_tomlinson_have_it_all_2024,https://www.rottentomatoes.com/m/taylor_tomlinson_have_it_all
tv,american_nightmare,2024-02-18,m,2024,https://www.rottentomatoes.com/tv/american_nightmare_2024,https://www.rottentomatoes.com/tv/american_nightmare,https://www.rottentomatoes.com/m/american_nightmare_2024,https://www.rottentomatoes.com/m/american_nightmare
tv,house_md,2024-02-18,m,2024,https://www.rottentomatoes.com/tv/house_md_2024,https://www.rottentomatoes.com/tv/house_md,https://www.rottentomatoes.com/m/house_md_2024,https://www.rottentomatoes.com/m/house_md
